"Date & time", "Julian day (day)", "Solar hour (h)", "Amb. Temp. (ºC)", "DNI (kW/m²)", "Omega (º)", "Delta (º)", "D1", "D2", "Angle of incidence (º)", "Angle of incidence modifier", "Thermal losses (kW)", "PTC thermal power (kW)", "Row thermal power (MW)", "Row raw energy (MWh)", "Row useful energy (MWh)", "Sum row useful energy (MWh)", "Row net power (MW)", "Solar field net power (MW)", "Thermal storage (MWh)", "Turbine electric power (MW)"
"2021-06-02 12:00:00", "153", "12", "22.070 ", "0.071 ", "0", "22.284 ", "0", "0", "0", "1", "48.783 ", "-5.769 ", "-0.023 ", "-0.023 ", "0", "1.612 ", "-0.023 ", "-3.461 ", "0", "0"
"2021-06-02 13:00:00", "153", "13", "22.340 ", "0.418 ", "-15", "22.284 ", "0", "0", "13.856 ", "0.987 ", "48.703 ", "192 ", "0.769 ", "0.769 ", "0.731 ", "2.381 ", "0.769 ", "115 ", "0", "40.975 "
"2021-06-02 14:00:00", "153", "14", "22.610 ", "0.475 ", "-30", "22.284 ", "0", "0", "27.559 ", "0.959 ", "48.622 ", "195 ", "0.779 ", "0.779 ", "0.740 ", "3.160 ", "0.779 ", "117 ", "0", "41.536 "
"2021-06-02 15:00:00", "153", "15", "22.060 ", "0.544 ", "-45", "22.284 ", "0", "0", "40.867 ", "0.908 ", "48.786 ", "177 ", "0.706 ", "0.706 ", "0.671 ", "3.866 ", "0.706 ", "106 ", "0", "37.317 "
"2021-06-02 16:00:00", "153", "16", "21.510 ", "0.648 ", "-60", "22.284 ", "0", "0", "53.259 ", "0.818 ", "48.950 ", "142 ", "0.568 ", "0.568 ", "0.539 ", "4.434 ", "0.568 ", "85.156 ", "0", "29.136 "
"2021-06-02 17:00:00", "153", "17", "20.960 ", "0.609 ", "-75", "22.284 ", "0", "0", "63.353 ", "0.670 ", "49.115 ", "61.061 ", "0.244 ", "0.244 ", "0.232 ", "4.678 ", "0.244 ", "36.636 ", "0", "10.823 "
"2021-06-02 18:00:00", "153", "18", "19.780 ", "0.374 ", "-90", "22.284 ", "0", "0", "67.716 ", "0.560 ", "49.471 ", "-1.589 ", "-0.006 ", "-0.006 ", "0", "4.672 ", "-0.006 ", "-0.953 ", "0", "0"
"2021-06-02 19:00:00", "153", "19", "18.590 ", "0", "-105", "22.284 ", "0", "0", "63.353 ", "0.670 ", "49.832 ", "-49.832 ", "-0.199 ", "-0.199 ", "0", "4.472 ", "-0.199 ", "-29.899 ", "0", "0"
"2021-06-02 20:00:00", "153", "20", "17.410 ", "0", "-120", "22.284 ", "0", "0", "53.259 ", "0.818 ", "50.193 ", "-50.193 ", "-0.201 ", "-0.201 ", "0", "4.272 ", "-0.201 ", "-30.116 ", "0", "0"
"2021-06-02 21:00:00", "153", "21", "16.590 ", "0", "-135", "22.284 ", "0", "0", "40.867 ", "0.908 ", "50.445 ", "-50.445 ", "-0.202 ", "-0.202 ", "0", "4.070 ", "-0.202 ", "-30.267 ", "0", "0"
"2021-06-02 22:00:00", "153", "22", "15.770 ", "0", "-150", "22.284 ", "0", "0", "27.559 ", "0.959 ", "50.699 ", "-50.699 ", "-0.203 ", "-0.203 ", "0", "3.867 ", "-0.203 ", "-30.419 ", "0", "0"
"2021-06-02 23:00:00", "153", "23", "14.950 ", "0", "-165", "22.284 ", "0", "0", "13.856 ", "0.987 ", "50.954 ", "-50.954 ", "-0.204 ", "-0.204 ", "0", "3.663 ", "-0.204 ", "-30.572 ", "0", "0"
"2021-06-03 00:00:00", "154", "0", "14.880 ", "0", "180", "22.405 ", "0", "0", "0", "1", "50.976 ", "-50.976 ", "-0.204 ", "-0.204 ", "0", "-0.325 ", "-0.204 ", "-30.585 ", "0", "0"
"2021-06-03 01:00:00", "154", "1", "14.820 ", "0", "165", "22.405 ", "0", "0", "13.844 ", "0.987 ", "50.994 ", "-50.994 ", "-0.204 ", "-0.204 ", "0", "-0.325 ", "-0.204 ", "-30.597 ", "0", "0"
"2021-06-03 02:00:00", "154", "2", "14.760 ", "0", "150", "22.405 ", "0", "0", "27.533 ", "0.959 ", "51.013 ", "-51.013 ", "-0.204 ", "-0.204 ", "0", "-0.325 ", "-0.204 ", "-30.608 ", "0", "0"
"2021-06-03 03:00:00", "154", "3", "15.020 ", "0", "135", "22.405 ", "0", "0", "40.823 ", "0.909 ", "50.932 ", "-50.932 ", "-0.204 ", "-0.204 ", "0", "-0.325 ", "-0.204 ", "-30.559 ", "0", "0"
"2021-06-03 04:00:00", "154", "4", "15.270 ", "0", "120", "22.405 ", "0", "0", "53.192 ", "0.818 ", "50.854 ", "-50.854 ", "-0.203 ", "-0.203 ", "0", "-0.325 ", "-0.203 ", "-30.512 ", "0", "0"
"2021-06-03 05:00:00", "154", "5", "15.530 ", "0.066 ", "105", "22.405 ", "0", "0", "63.254 ", "0.672 ", "50.773 ", "-38.829 ", "-0.155 ", "-0.155 ", "0", "-0.325 ", "-0.155 ", "-23.298 ", "0", "0"
"2021-06-03 06:00:00", "154", "6", "17.590 ", "0.426 ", "90", "22.405 ", "0", "0", "67.595 ", "0.564 ", "50.138 ", "5.053 ", "0.020 ", "0.020 ", "0", "-0.305 ", "0.020 ", "3.032 ", "3.032 ", "0"
"2021-06-03 07:00:00", "154", "7", "19.650 ", "0.624 ", "75", "22.405 ", "0", "0", "63.254 ", "0.672 ", "49.510 ", "64.203 ", "0.257 ", "0.257 ", "0", "-0.048 ", "0.257 ", "38.522 ", "0", "12.541 "
"2021-06-03 08:00:00", "154", "8", "21.710 ", "0.693 ", "60", "22.405 ", "0", "0", "53.192 ", "0.818 ", "48.891 ", "156 ", "0.623 ", "0.623 ", "0.592 ", "0.575 ", "0.623 ", "93.414 ", "0", "32.404 "
"2021-06-03 09:00:00", "154", "9", "22.770 ", "0.758 ", "45", "22.405 ", "0", "0", "40.823 ", "0.909 ", "48.575 ", "265 ", "1.061 ", "1.061 ", "1.008 ", "1.636 ", "1.061 ", "159 ", "19.165 ", "50.000 "
"2021-06-03 10:00:00", "154", "10", "23.830 ", "0.842 ", "30", "22.405 ", "0", "0", "27.533 ", "0.959 ", "48.261 ", "383 ", "1.532 ", "1.532 ", "1.455 ", "3.168 ", "1.532 ", "230 ", "109 ", "50.000 "
"2021-06-03 11:00:00", "154", "11", "24.890 ", "0.821 ", "15", "22.405 ", "0", "0", "13.844 ", "0.987 ", "47.949 ", "426 ", "1.704 ", "1.704 ", "1.619 ", "4.872 ", "1.704 ", "256 ", "225 ", "50.000 "
"2021-06-03 12:00:00", "154", "12", "25.340 ", "0.827 ", "0", "22.405 ", "0", "0", "0", "1", "47.817 ", "451 ", "1.802 ", "1.802 ", "1.712 ", "6.674 ", "1.802 ", "270 ", "355 ", "50.000 "
"2021-06-03 13:00:00", "154", "13", "25.790 ", "0.834 ", "-15", "22.405 ", "0", "0", "13.844 ", "0.987 ", "47.686 ", "434 ", "1.736 ", "1.736 ", "1.649 ", "8.410 ", "1.736 ", "260 ", "475 ", "50.000 "
"2021-06-03 14:00:00", "154", "14", "26.250 ", "0.781 ", "-30", "22.405 ", "0", "0", "27.533 ", "0.959 ", "47.552 ", "353 ", "1.411 ", "1.411 ", "1.340 ", "9.821 ", "1.411 ", "212 ", "547 ", "50.000 "
"2021-06-03 15:00:00", "154", "15", "25.700 ", "0.780 ", "-45", "22.405 ", "0", "0", "40.823 ", "0.909 ", "47.712 ", "275 ", "1.101 ", "1.101 ", "1.046 ", "10.922 ", "1.101 ", "165 ", "572 ", "50.000 "
"2021-06-03 16:00:00", "154", "16", "25.160 ", "0.697 ", "-60", "22.405 ", "0", "0", "53.192 ", "0.818 ", "47.870 ", "158 ", "0.632 ", "0.632 ", "0.600 ", "11.554 ", "0.632 ", "94.815 ", "527 ", "50.000 "
"2021-06-03 17:00:00", "154", "17", "24.620 ", "0.590 ", "-75", "22.405 ", "0", "0", "63.254 ", "0.672 ", "48.028 ", "59.357 ", "0.237 ", "0.237 ", "0.226 ", "11.791 ", "0.237 ", "35.614 ", "423 ", "50.000 "
"2021-06-03 18:00:00", "154", "18", "23.350 ", "0.385 ", "-90", "22.405 ", "0", "0", "67.595 ", "0.564 ", "48.403 ", "1.419 ", "0.006 ", "0.006 ", "0.005 ", "11.797 ", "0.006 ", "0.851 ", "284 ", "50.000 "
"2021-06-03 19:00:00", "154", "19", "22.070 ", "0", "-105", "22.405 ", "0", "0", "63.254 ", "0.672 ", "48.783 ", "-48.783 ", "-0.195 ", "-0.195 ", "0", "11.602 ", "-0.195 ", "-29.270 ", "144 ", "50.000 "
"2021-06-03 20:00:00", "154", "20", "20.800 ", "0", "-120", "22.405 ", "0", "0", "53.192 ", "0.818 ", "49.163 ", "-49.163 ", "-0.197 ", "-0.197 ", "0", "11.405 ", "-0.197 ", "-29.498 ", "3.896 ", "50.000 "
"2021-06-03 21:00:00", "154", "21", "20.160 ", "0", "-135", "22.405 ", "0", "0", "40.823 ", "0.909 ", "49.356 ", "-49.356 ", "-0.197 ", "-0.197 ", "0", "11.208 ", "-0.197 ", "-29.614 ", "3.896 ", "0"
"2021-06-03 22:00:00", "154", "22", "19.510 ", "0", "-150", "22.405 ", "0", "0", "27.533 ", "0.959 ", "49.553 ", "-49.553 ", "-0.198 ", "-0.198 ", "0", "11.010 ", "-0.198 ", "-29.732 ", "3.896 ", "0"
"2021-06-03 23:00:00", "154", "23", "18.870 ", "0", "-165", "22.405 ", "0", "0", "13.844 ", "0.987 ", "49.747 ", "-49.747 ", "-0.199 ", "-0.199 ", "0", "10.811 ", "-0.199 ", "-29.848 ", "3.896 ", "0"
"2021-06-04 00:00:00", "155", "0", "18.380 ", "0", "180", "22.520 ", "0", "0", "0", "1", "49.896 ", "-49.896 ", "-0.200 ", "-0.200 ", "0", "-0.325 ", "-0.200 ", "-29.938 ", "3.896 ", "0"
"2021-06-04 01:00:00", "155", "1", "17.890 ", "0", "165", "22.520 ", "0", "0", "13.832 ", "0.987 ", "50.046 ", "-50.046 ", "-0.200 ", "-0.200 ", "0", "-0.325 ", "-0.200 ", "-30.028 ", "3.896 ", "0"
"2021-06-04 02:00:00", "155", "2", "17.400 ", "0", "150", "22.520 ", "0", "0", "27.508 ", "0.959 ", "50.196 ", "-50.196 ", "-0.201 ", "-0.201 ", "0", "-0.325 ", "-0.201 ", "-30.118 ", "3.896 ", "0"
"2021-06-04 03:00:00", "155", "3", "17.580 ", "0", "135", "22.520 ", "0", "0", "40.782 ", "0.909 ", "50.141 ", "-50.141 ", "-0.201 ", "-0.201 ", "0", "-0.325 ", "-0.201 ", "-30.085 ", "3.896 ", "0"
"2021-06-04 04:00:00", "155", "4", "17.760 ", "0", "120", "22.520 ", "0", "0", "53.129 ", "0.819 ", "50.086 ", "-50.086 ", "-0.200 ", "-0.200 ", "0", "-0.325 ", "-0.200 ", "-30.051 ", "3.896 ", "0"
"2021-06-04 05:00:00", "155", "5", "17.940 ", "0.064 ", "105", "22.520 ", "0", "0", "63.160 ", "0.674 ", "50.031 ", "-38.222 ", "-0.153 ", "-0.153 ", "0", "-0.325 ", "-0.153 ", "-22.933 ", "3.896 ", "0"
"2021-06-04 06:00:00", "155", "6", "20.340 ", "0.450 ", "90", "22.520 ", "0", "0", "67.480 ", "0.568 ", "49.302 ", "9.652 ", "0.039 ", "0.039 ", "0", "-0.286 ", "0.039 ", "5.791 ", "9.687 ", "0"
"2021-06-04 07:00:00", "155", "7", "22.740 ", "0.647 ", "75", "22.520 ", "0", "0", "63.160 ", "0.674 ", "48.584 ", "69.979 ", "0.280 ", "0.280 ", "0", "-0.006 ", "0.280 ", "41.988 ", "0", "16.206 "
"2021-06-04 08:00:00", "155", "8", "25.140 ", "0.743 ", "60", "22.520 ", "0", "0", "53.129 ", "0.819 ", "47.876 ", "172 ", "0.689 ", "0.689 ", "0.654 ", "0.682 ", "0.689 ", "103 ", "0", "36.306 "
"2021-06-04 09:00:00", "155", "9", "25.860 ", "0.813 ", "45", "22.520 ", "0", "0", "40.782 ", "0.909 ", "47.666 ", "289 ", "1.157 ", "1.157 ", "1.099 ", "1.839 ", "1.157 ", "174 ", "33.589 ", "50.000 "
"2021-06-04 10:00:00", "155", "10", "26.580 ", "0.871 ", "30", "22.520 ", "0", "0", "27.508 ", "0.959 ", "47.456 ", "399 ", "1.596 ", "1.596 ", "1.516 ", "3.435 ", "1.596 ", "239 ", "133 ", "50.000 "
"2021-06-04 11:00:00", "155", "11", "27.310 ", "0.865 ", "15", "22.520 ", "0", "0", "13.832 ", "0.987 ", "47.245 ", "452 ", "1.809 ", "1.809 ", "1.718 ", "5.244 ", "1.809 ", "271 ", "264 ", "50.000 "
"2021-06-04 12:00:00", "155", "12", "27.590 ", "0.872 ", "0", "22.520 ", "0", "0", "0", "1", "47.164 ", "478 ", "1.913 ", "1.913 ", "1.818 ", "7.158 ", "1.913 ", "287 ", "412 ", "50.000 "
"2021-06-04 13:00:00", "155", "13", "27.880 ", "0.879 ", "-15", "22.520 ", "0", "0", "13.832 ", "0.987 ", "47.081 ", "461 ", "1.842 ", "1.842 ", "1.750 ", "9.000 ", "1.842 ", "276 ", "548 ", "50.000 "
"2021-06-04 14:00:00", "155", "14", "28.170 ", "0.824 ", "-30", "22.520 ", "0", "0", "27.508 ", "0.959 ", "46.997 ", "376 ", "1.502 ", "1.502 ", "1.427 ", "10.502 ", "1.502 ", "225 ", "633 ", "50.000 "
"2021-06-04 15:00:00", "155", "15", "27.580 ", "0.822 ", "-45", "22.520 ", "0", "0", "40.782 ", "0.909 ", "47.167 ", "293 ", "1.174 ", "1.174 ", "1.115 ", "11.676 ", "1.174 ", "176 ", "669 ", "50.000 "
"2021-06-04 16:00:00", "155", "16", "26.990 ", "0.734 ", "-60", "22.520 ", "0", "0", "53.129 ", "0.819 ", "47.337 ", "170 ", "0.680 ", "0.680 ", "0.646 ", "12.356 ", "0.680 ", "102 ", "631 ", "50.000 "
"2021-06-04 17:00:00", "155", "17", "26.410 ", "0.633 ", "-75", "22.520 ", "0", "0", "63.160 ", "0.674 ", "47.506 ", "68.561 ", "0.274 ", "0.274 ", "0.261 ", "12.630 ", "0.274 ", "41.137 ", "533 ", "50.000 "
"2021-06-04 18:00:00", "155", "18", "25.240 ", "0.413 ", "-90", "22.520 ", "0", "0", "67.480 ", "0.568 ", "47.847 ", "6.254 ", "0.025 ", "0.025 ", "0.024 ", "12.655 ", "0.025 ", "3.753 ", "396 ", "50.000 "
"2021-06-04 19:00:00", "155", "19", "24.060 ", "0", "-105", "22.520 ", "0", "0", "63.160 ", "0.674 ", "48.193 ", "-48.193 ", "-0.193 ", "-0.193 ", "0", "12.463 ", "-0.193 ", "-28.916 ", "256 ", "50.000 "
"2021-06-04 20:00:00", "155", "20", "22.890 ", "0", "-120", "22.520 ", "0", "0", "53.129 ", "0.819 ", "48.539 ", "-48.539 ", "-0.194 ", "-0.194 ", "0", "12.268 ", "-0.194 ", "-29.123 ", "117 ", "50.000 "
"2021-06-04 21:00:00", "155", "21", "22.010 ", "0", "-135", "22.520 ", "0", "0", "40.782 ", "0.909 ", "48.801 ", "-48.801 ", "-0.195 ", "-0.195 ", "0", "12.073 ", "-0.195 ", "-29.281 ", "0", "41.420 "
"2021-06-04 22:00:00", "155", "22", "21.120 ", "0", "-150", "22.520 ", "0", "0", "27.508 ", "0.959 ", "49.067 ", "-49.067 ", "-0.196 ", "-0.196 ", "0", "11.877 ", "-0.196 ", "-29.440 ", "0", "0"
"2021-06-04 23:00:00", "155", "23", "20.240 ", "0", "-165", "22.520 ", "0", "0", "13.832 ", "0.987 ", "49.332 ", "-49.332 ", "-0.197 ", "-0.197 ", "0", "11.680 ", "-0.197 ", "-29.599 ", "0", "0"
"2021-06-05 00:00:00", "156", "0", "19.570 ", "0", "180", "22.628 ", "0", "0", "0", "1", "49.535 ", "-49.535 ", "-0.198 ", "-0.198 ", "0", "-0.325 ", "-0.198 ", "-29.721 ", "0", "0"
"2021-06-05 01:00:00", "156", "1", "18.910 ", "0", "165", "22.628 ", "0", "0", "13.821 ", "0.987 ", "49.735 ", "-49.735 ", "-0.199 ", "-0.199 ", "0", "-0.325 ", "-0.199 ", "-29.841 ", "0", "0"
"2021-06-05 02:00:00", "156", "2", "18.250 ", "0", "150", "22.628 ", "0", "0", "27.485 ", "0.959 ", "49.936 ", "-49.936 ", "-0.200 ", "-0.200 ", "0", "-0.325 ", "-0.200 ", "-29.962 ", "0", "0"
"2021-06-05 03:00:00", "156", "3", "18.280 ", "0", "135", "22.628 ", "0", "0", "40.743 ", "0.909 ", "49.927 ", "-49.927 ", "-0.200 ", "-0.200 ", "0", "-0.325 ", "-0.200 ", "-29.956 ", "0", "0"
"2021-06-05 04:00:00", "156", "4", "18.320 ", "0", "120", "22.628 ", "0", "0", "53.069 ", "0.820 ", "49.915 ", "-49.915 ", "-0.200 ", "-0.200 ", "0", "-0.325 ", "-0.200 ", "-29.949 ", "0", "0"
"2021-06-05 05:00:00", "156", "5", "18.350 ", "0.085 ", "105", "22.628 ", "0", "0", "63.071 ", "0.676 ", "49.905 ", "-34.315 ", "-0.137 ", "-0.137 ", "0", "-0.325 ", "-0.137 ", "-20.589 ", "0", "0"
"2021-06-05 06:00:00", "156", "6", "20.870 ", "0.432 ", "90", "22.628 ", "0", "0", "67.372 ", "0.571 ", "49.142 ", "8.054 ", "0.032 ", "0.032 ", "0", "-0.293 ", "0.032 ", "4.832 ", "4.832 ", "0"
"2021-06-05 07:00:00", "156", "7", "23.380 ", "0.635 ", "75", "22.628 ", "0", "0", "63.071 ", "0.676 ", "48.394 ", "68.584 ", "0.274 ", "0.274 ", "0", "-0.018 ", "0.274 ", "41.150 ", "0", "14.125 "
"2021-06-05 08:00:00", "156", "8", "25.900 ", "0.705 ", "60", "22.628 ", "0", "0", "53.069 ", "0.820 ", "47.654 ", "162 ", "0.646 ", "0.646 ", "0.614 ", "0.628 ", "0.646 ", "96.903 ", "0", "33.783 "
"2021-06-05 09:00:00", "156", "9", "26.450 ", "0.785 ", "45", "22.628 ", "0", "0", "40.743 ", "0.909 ", "47.494 ", "278 ", "1.112 ", "1.112 ", "1.057 ", "1.740 ", "1.112 ", "167 ", "26.871 ", "50.000 "
"2021-06-05 10:00:00", "156", "10", "27.010 ", "0.300 ", "30", "22.628 ", "0", "0", "27.485 ", "0.959 ", "47.332 ", "107 ", "0.426 ", "0.426 ", "0.405 ", "2.166 ", "0.426 ", "63.952 ", "0", "31.379 "
"2021-06-05 11:00:00", "156", "11", "27.570 ", "0.437 ", "15", "22.628 ", "0", "0", "13.821 ", "0.987 ", "47.170 ", "205 ", "0.821 ", "0.821 ", "0.780 ", "2.987 ", "0.821 ", "123 ", "0", "43.920 "
"2021-06-05 12:00:00", "156", "12", "27.460 ", "0.462 ", "0", "22.628 ", "0", "0", "0", "1", "47.202 ", "231 ", "0.924 ", "0.924 ", "0.878 ", "3.911 ", "0.924 ", "139 ", "0", "49.526 "
"2021-06-05 13:00:00", "156", "13", "27.360 ", "0.253 ", "-15", "22.628 ", "0", "0", "13.821 ", "0.987 ", "47.230 ", "98.769 ", "0.395 ", "0.395 ", "0.375 ", "4.306 ", "0.395 ", "59.261 ", "0", "19.050 "
"2021-06-05 14:00:00", "156", "14", "27.260 ", "0.358 ", "-30", "22.628 ", "0", "0", "27.485 ", "0.959 ", "47.259 ", "136 ", "0.545 ", "0.545 ", "0.518 ", "4.851 ", "0.545 ", "81.790 ", "0", "27.806 "
"2021-06-05 15:00:00", "156", "15", "26.380 ", "0.149 ", "-45", "22.628 ", "0", "0", "40.743 ", "0.909 ", "47.514 ", "14.117 ", "0.056 ", "0.056 ", "0.054 ", "4.908 ", "0.056 ", "8.470 ", "8.470 ", "0"
"2021-06-05 16:00:00", "156", "16", "25.510 ", "0.662 ", "-60", "22.628 ", "0", "0", "53.069 ", "0.820 ", "47.768 ", "149 ", "0.595 ", "0.595 ", "0.565 ", "5.502 ", "0.595 ", "89.183 ", "0", "34.079 "
"2021-06-05 17:00:00", "156", "17", "24.640 ", "0.181 ", "-75", "22.628 ", "0", "0", "63.071 ", "0.676 ", "48.023 ", "-14.725 ", "-0.059 ", "-0.059 ", "0", "5.443 ", "-0.059 ", "-8.835 ", "0", "0"
"2021-06-05 18:00:00", "156", "18", "23.960 ", "0.236 ", "-90", "22.628 ", "0", "0", "67.372 ", "0.571 ", "48.223 ", "-16.968 ", "-0.068 ", "-0.068 ", "0", "5.376 ", "-0.068 ", "-10.181 ", "0", "0"
"2021-06-05 19:00:00", "156", "19", "23.270 ", "0", "-105", "22.628 ", "0", "0", "63.071 ", "0.676 ", "48.426 ", "-48.426 ", "-0.194 ", "-0.194 ", "0", "5.182 ", "-0.194 ", "-29.056 ", "0", "0"
"2021-06-05 20:00:00", "156", "20", "22.590 ", "0", "-120", "22.628 ", "0", "0", "53.069 ", "0.820 ", "48.628 ", "-48.628 ", "-0.195 ", "-0.195 ", "0", "4.987 ", "-0.195 ", "-29.177 ", "0", "0"
"2021-06-05 21:00:00", "156", "21", "22.130 ", "0", "-135", "22.628 ", "0", "0", "40.743 ", "0.909 ", "48.765 ", "-48.765 ", "-0.195 ", "-0.195 ", "0", "4.792 ", "-0.195 ", "-29.259 ", "0", "0"
"2021-06-05 22:00:00", "156", "22", "21.670 ", "0", "-150", "22.628 ", "0", "0", "27.485 ", "0.959 ", "48.903 ", "-48.903 ", "-0.196 ", "-0.196 ", "0", "4.597 ", "-0.196 ", "-29.342 ", "0", "0"
"2021-06-05 23:00:00", "156", "23", "21.210 ", "0", "-165", "22.628 ", "0", "0", "13.821 ", "0.987 ", "49.040 ", "-49.040 ", "-0.196 ", "-0.196 ", "0", "4.400 ", "-0.196 ", "-29.424 ", "0", "0"
"2021-06-06 00:00:00", "157", "0", "20.810 ", "0", "180", "22.730 ", "0", "0", "0", "1", "49.160 ", "-49.160 ", "-0.197 ", "-0.197 ", "0", "-0.325 ", "-0.197 ", "-29.496 ", "0", "0"
"2021-06-06 01:00:00", "157", "1", "20.410 ", "0", "165", "22.730 ", "0", "0", "13.811 ", "0.987 ", "49.281 ", "-49.281 ", "-0.197 ", "-0.197 ", "0", "-0.325 ", "-0.197 ", "-29.568 ", "0", "0"
"2021-06-06 02:00:00", "157", "2", "20.010 ", "0", "150", "22.730 ", "0", "0", "27.462 ", "0.959 ", "49.401 ", "-49.401 ", "-0.198 ", "-0.198 ", "0", "-0.325 ", "-0.198 ", "-29.641 ", "0", "0"
"2021-06-06 03:00:00", "157", "3", "20.040 ", "0", "135", "22.730 ", "0", "0", "40.707 ", "0.909 ", "49.392 ", "-49.392 ", "-0.198 ", "-0.198 ", "0", "-0.325 ", "-0.198 ", "-29.635 ", "0", "0"
"2021-06-06 04:00:00", "157", "4", "20.060 ", "0", "120", "22.730 ", "0", "0", "53.012 ", "0.820 ", "49.386 ", "-49.386 ", "-0.198 ", "-0.198 ", "0", "-0.325 ", "-0.198 ", "-29.632 ", "0", "0"
"2021-06-06 05:00:00", "157", "5", "20.090 ", "0", "105", "22.730 ", "0", "0", "62.988 ", "0.677 ", "49.377 ", "-49.377 ", "-0.198 ", "-0.198 ", "0", "-0.325 ", "-0.198 ", "-29.626 ", "0", "0"
"2021-06-06 06:00:00", "157", "6", "21.650 ", "0.473 ", "90", "22.730 ", "0", "0", "67.270 ", "0.574 ", "48.909 ", "14.311 ", "0.057 ", "0.057 ", "0", "-0.268 ", "0.057 ", "8.586 ", "8.586 ", "0"
"2021-06-06 07:00:00", "157", "7", "23.210 ", "0.550 ", "75", "22.730 ", "0", "0", "62.988 ", "0.677 ", "48.444 ", "53.515 ", "0.214 ", "0.214 ", "0", "-0.054 ", "0.214 ", "32.109 ", "0", "12.238 "
"2021-06-06 08:00:00", "157", "8", "24.770 ", "0.668 ", "60", "22.730 ", "0", "0", "53.012 ", "0.820 ", "47.984 ", "151 ", "0.603 ", "0.603 ", "0.573 ", "0.549 ", "0.603 ", "90.426 ", "0", "31.222 "
"2021-06-06 09:00:00", "157", "9", "26.030 ", "0.745 ", "45", "22.730 ", "0", "0", "40.707 ", "0.909 ", "47.616 ", "262 ", "1.046 ", "1.046 ", "0.994 ", "1.596 ", "1.046 ", "157 ", "17.016 ", "50.000 "
"2021-06-06 10:00:00", "157", "10", "27.290 ", "0.813 ", "30", "22.730 ", "0", "0", "27.462 ", "0.959 ", "47.251 ", "370 ", "1.479 ", "1.479 ", "1.405 ", "3.075 ", "1.479 ", "222 ", "98.966 ", "50.000 "
"2021-06-06 11:00:00", "157", "11", "28.560 ", "0.821 ", "15", "22.730 ", "0", "0", "13.811 ", "0.987 ", "46.885 ", "427 ", "1.709 ", "1.709 ", "1.623 ", "4.784 ", "1.709 ", "256 ", "215 ", "50.000 "
"2021-06-06 12:00:00", "157", "12", "28.820 ", "0.857 ", "0", "22.730 ", "0", "0", "0", "1", "46.811 ", "469 ", "1.878 ", "1.878 ", "1.784 ", "6.662 ", "1.878 ", "282 ", "357 ", "50.000 "
"2021-06-06 13:00:00", "157", "13", "29.090 ", "0.835 ", "-15", "22.730 ", "0", "0", "13.811 ", "0.987 ", "46.734 ", "435 ", "1.741 ", "1.741 ", "1.654 ", "8.402 ", "1.741 ", "261 ", "478 ", "50.000 "
"2021-06-06 14:00:00", "157", "14", "29.360 ", "0.810 ", "-30", "22.730 ", "0", "0", "27.462 ", "0.959 ", "46.656 ", "369 ", "1.475 ", "1.475 ", "1.401 ", "9.877 ", "1.475 ", "221 ", "560 ", "50.000 "
"2021-06-06 15:00:00", "157", "15", "28.550 ", "0.754 ", "-45", "22.730 ", "0", "0", "40.707 ", "0.909 ", "46.888 ", "266 ", "1.064 ", "1.064 ", "1.011 ", "10.942 ", "1.064 ", "160 ", "579 ", "50.000 "
"2021-06-06 16:00:00", "157", "16", "27.740 ", "0.686 ", "-60", "22.730 ", "0", "0", "53.012 ", "0.820 ", "47.121 ", "157 ", "0.627 ", "0.627 ", "0.596 ", "11.569 ", "0.627 ", "94.059 ", "533 ", "50.000 "
"2021-06-06 17:00:00", "157", "17", "26.930 ", "0.571 ", "-75", "22.730 ", "0", "0", "62.988 ", "0.677 ", "47.355 ", "58.513 ", "0.234 ", "0.234 ", "0.222 ", "11.803 ", "0.234 ", "35.108 ", "428 ", "50.000 "
"2021-06-06 18:00:00", "157", "18", "25.860 ", "0.363 ", "-90", "22.730 ", "0", "0", "67.270 ", "0.574 ", "47.666 ", "0.803 ", "0.003 ", "0.003 ", "0.003 ", "11.806 ", "0.003 ", "0.482 ", "289 ", "50.000 "
"2021-06-06 19:00:00", "157", "19", "24.800 ", "0", "-105", "22.730 ", "0", "0", "62.988 ", "0.677 ", "47.976 ", "-47.976 ", "-0.192 ", "-0.192 ", "0", "11.614 ", "-0.192 ", "-28.785 ", "149 ", "50.000 "
"2021-06-06 20:00:00", "157", "20", "23.730 ", "0", "-120", "22.730 ", "0", "0", "53.012 ", "0.820 ", "48.290 ", "-48.290 ", "-0.193 ", "-0.193 ", "0", "11.421 ", "-0.193 ", "-28.974 ", "9.091 ", "50.000 "
"2021-06-06 21:00:00", "157", "21", "22.980 ", "0", "-135", "22.730 ", "0", "0", "40.707 ", "0.909 ", "48.512 ", "-48.512 ", "-0.194 ", "-0.194 ", "0", "11.227 ", "-0.194 ", "-29.107 ", "9.091 ", "0"
"2021-06-06 22:00:00", "157", "22", "22.230 ", "0", "-150", "22.730 ", "0", "0", "27.462 ", "0.959 ", "48.735 ", "-48.735 ", "-0.195 ", "-0.195 ", "0", "11.032 ", "-0.195 ", "-29.241 ", "9.091 ", "0"
"2021-06-06 23:00:00", "157", "23", "21.490 ", "0", "-165", "22.730 ", "0", "0", "13.811 ", "0.987 ", "48.956 ", "-48.956 ", "-0.196 ", "-0.196 ", "0", "10.836 ", "-0.196 ", "-29.374 ", "9.091 ", "0"
